SalesKey,DateKey,SalesQuantity,SaleAmount,ProfitAmount,Region,States,ProductName,ProductCategoryName,ProductSubcategoryName,Feedback
1762,2020-12-23,1,152.78,0.0,93200,ST DENIS,DIVERS,DIVERS,1 MERCEDES SPRINTER,2
1762,2020-12-23,1,460.42,0.0,93200,ST DENIS,DIVERS,OPEL,PARE-BRISE V (AVEC RETRO INT.),2
1764,2021-06-08,1,145.83,100.0,93400,ST OUEN,DIVERS,DIVERS,5381AGAACMVW1T PARE-BRISE VERT MERCEDES A/CLA/GLA W176 CAPTEUR,10
1765,2021-08-10,1,14.54,0.0,93700,DRANCY,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,8
1767,2022-01-27,1,222.22,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,4 pneus 215/70/15c,5
1767,2022-01-27,1,49.9,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,REN TWINGO I 3P 93-07 PB Ve Ret Ser,5
1769,2022-07-12,1,48.43,0.0,95200,SARCELLES,DIVERS,TOYOTA,JOINT PARE-BRISE SUP,10
1771,2023-02-20,1,16.67,0.0,92600,ASNIERES SUR SEINE,DIVERS,DIVERS,1 JOINT SPRINTER III,0
1771,2023-02-20,1,138.89,100.0,92600,ASNIERES SUR SEINE,DIVERS,DIVERS,plaquette avant et arierre +MO vehicule GOLF DV-051-NB,0
1772,2023-05-06,2,13.89,100.0,93800,EPINAY SUR SEINE,DIVERS,DIVERS,2 AMPOULE H7,6
1773,2024-03-20,1,48.25,0.0,93240,STAINS,DIVERS,CHEVROLET (EU),JOINT PARE-BRISE,4
1773,2024-03-20,1,382.82,0.0,93240,STAINS,DIVERS,VOLKSWAGEN,PARE-BRISE V (YC JOINT INF),4
1774,2024-06-13,1,493.75,0.0,95100,ARGENTEUIL,DIVERS,AUDI,PARE-BRISE V DEGRADE CAPTEUR PLUIE (+EMB/ATH/ELECTROCH/BOUSSO),2
1776,2018-09-27,1,45.0,100.0,91280,ST PIERRE DU PERRAY,DIVERS,DIVERS,LUNETTE VERT DROITE NON CHAUFFANT TRAFIC 2/VIV 01-14 7252BGSVRU,4
1777,2018-12-11,2,328.29,0.0,95190,GOUSSAINVILLE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,0
1777,2018-12-11,1,104.17,100.0,95190,GOUSSAINVILLE,DIVERS,DIVERS,2 PNEUS 195/65/16C,0
1778,2019-04-27,1,1105.23,0.0,93430,VILLETANEUSE,DIVERS,FORD (EU),PARE-BRISE V CHAUFFANT CAPTEUR PLUIE (YC ENJOL./CHANGEM.VOIE),3
1779,2019-06-22,1,104.17,100.0,75016,PARIS 16EME ARRONDISSEMENT,DIVERS,DIVERS,1 VITRAGE AVANT PEUGEOT 207,2
1779,2019-06-22,1,700.36,100.0,75016,PARIS 16EME ARRONDISSEMENT,DIVERS,DIVERS,FILTRE A PARTICULES ,2
1780,2019-11-16,1,424.18,0.0,95200,SARCELLES,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,5
1782,2020-02-24,1,111.11,100.0,93130,NOISY LE SEC,DIVERS,DIVERS,2 PNEUS 205/55/16 DAYTON ,4
1783,2020-05-09,1,292.52,0.0,60160,MONTATAIRE,DIVERS,FORD (EU),PARE-BRISE V (YC JT INF/INTERM.VARIABLE),5
1783,2020-05-09,1,964.47,0.0,60160,MONTATAIRE,DIVERS,CITROEN,PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (ACOUSTIQUE),5
1786,2021-03-12,1,48.92,100.0,92500,RUEIL MALMAISON,DIVERS,DIVERS,JEU SUPP.BOUCLIER AR,1
1786,2021-03-12,1,431.78,0.0,92500,RUEIL MALMAISON,DIVERS,VOLKSWAGEN,LUNETTE T CHAUFFANTE (FUMEE(GRIS NOIR)),1
1787,2021-06-09,1,338.58,0.0,93150,LE BLANC MESNIL,DIVERS,PEUGEOT,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC ENJOLIVEURS ET CALES),6
1789,2022-01-27,1,19.67,0.0,95360,MONTMAGNY,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,9
1790,2022-07-12,1,2.99,0.0,93160,NOISY LE GRAND,DIVERS,MERCEDES,JOINT INF PARE-BRISE,8
1790,2022-07-12,1,133.33,100.0,93160,NOISY LE GRAND,DIVERS,DIVERS,DEFLECTEUR AVANT DROITE RENAULT TRAFIC III (EJ-742-ZG) + MO,8
1791,2023-02-20,1,179.36,0.0,75014,PARIS 14EME ARRONDISSEMENT,DIVERS,NISSAN,GLACE MOBILE V PTE AVG,0
1791,2023-02-20,1,28.33,100.0,75014,PARIS 14EME ARRONDISSEMENT,DIVERS,DIVERS,[5352LGSC2FD1H] GLACE DESCENDANTE AVANT GAUCHE TEINTE VERT W203 SPORTCOUPE 00-11 ,0
1792,2023-09-11,1,350.0,0.0,93150,LE BLANC MESNIL,DIVERS,PILKINGTON (EUROCODE),Pare-brise clair dégradé bleu,4
1794,2024-03-21,1,227.34,0.0,62400,BETHUNE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,10
1794,2024-03-21,1,65.97,100.0,62400,BETHUNE,DIVERS,DIVERS,PARE BRISE 206,10
1796,2018-04-24,1,30.83,100.0,94430,CHENNEVIERES SUR MARNE,DIVERS,DIVERS,VITRE FIAT PUNTO AVG 3351LGSH3FDW,4
1797,2018-09-27,1,38.33,100.0,93200,ST DENIS,DIVERS,DIVERS,CLIGNOTANT,5
1797,2018-09-27,1,408.33,0.0,93200,ST DENIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,5
1798,2018-12-11,1,447.53,0.0,93240,STAINS,DIVERS,PEUGEOT,PARE-BRISE V ATHERMIQUE (+CALS/INTERMIT.VAR/NAVIG.),7
1799,2019-02-21,1,394.89,0.0,95880,ENGHIEN LES BAINS,DIVERS,CITROEN,PARE-BRISE V CAPTEUR PLUIE (YC CALES),5
1800,2019-04-30,1,333.33,100.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,DIVERS,MAIN D'EUVRE ,6
1800,2019-04-30,1,47.56,0.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,RENAULT,ENJOLIVEUR PARE-BRISE,6
1802,2019-08-01,1,33.33,100.0,93440,DUGNY,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT DS 7 CROSSBACK 17-  6571LGSR5FD,4
1803,2019-09-23,1,236.11,100.0,95200,SARCELLES,DIVERS,DIVERS,1 pneu 285/40/20 dunlop,0
1804,2019-11-16,1,31.53,100.0,93200,ST DENIS,DIVERS,DIVERS,[7273LGSH5RD] GLACE DESCENDANTE ARRIERE GAUCHE LAGUNA 3 BERLINE 07-15,6
1804,2019-11-16,1,170.14,100.0,93200,ST DENIS,DIVERS,DIVERS,vidange l'huile a moteur 5w30 evolution,6
1805,2020-01-04,1,30.83,100.0,95200,SARCELLES,DIVERS,DIVERS,VITRE FIAT PUNTO AVG 3351LGSH3FDW,10
1805,2020-01-04,1,125.0,100.0,95200,SARCELLES,DIVERS,DIVERS,CROSSE PARE CHOC ARD,10
1808,2020-09-17,1,56.67,100.0,75015,PARIS 15EME ARRONDISSEMENT,DIVERS,DIVERS,CUSTOD ARD RENAULT TRAFIC 7252RYPV4RQ1J,2
1809,2021-03-13,1,93.75,100.0,95410,GROSLAY,DIVERS,DIVERS,receipteur d'embreyage,7
1809,2021-03-13,1,35.85,0.0,95410,GROSLAY,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,7
1811,2022-01-27,1,90.83,100.0,93110,ROSNY SOUS BOIS,DIVERS,DIVERS,PARE BRISE PEUGEOT 406 COUPE 6538AGNM,4
1811,2022-01-27,1,54.17,100.0,93110,ROSNY SOUS BOIS,DIVERS,DIVERS,LUNETTE VERT GCHE SPRINTER W906 06-18 5439BGSVL,4
1812,2022-04-27,1,43.06,100.0,93600,AULNAY SOUS BOIS,DIVERS,DIVERS,2 pneus 215/65/16c,8
1812,2022-04-27,1,382.0,0.0,93600,AULNAY SOUS BOIS,DIVERS,PILKINGTON,Pare-brise vert,8
1814,2023-02-21,1,41.67,100.0,94000,CRETEIL,DIVERS,DIVERS, PLAQUETTES AVANT,10
1814,2023-02-21,1,15.41,0.0,94000,CRETEIL,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,10
1815,2023-05-06,1,79.17,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,1 tassau avg et 1 tassau avd,9
1818,2024-06-13,1,458.33,100.0,93110,ROSNY SOUS BOIS,DIVERS,DIVERS,volant moteur + embrayage,7
1818,2024-06-13,1,312.62,0.0,93110,ROSNY SOUS BOIS,DIVERS,SSANGYONG,PARE-BRISE V CAPTEUR PLUIE,7
1821,2019-02-21,1,27.78,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,CHANGEMENT BIELLETTE,3
1822,2019-04-30,1,138.89,100.0,95200,SARCELLES,DIVERS,DIVERS,remplacement de vitre avant clio III,8
1825,2019-09-24,1,161.08,0.0,95190,FONTENAY EN PARISIS,DIVERS,PILKINGTON,Pare-brise vert,10
1827,2020-01-06,1,392.76,0.0,95400,ARNOUVILLE LES GONESSE,DIVERS,BMW,PARE-BRISE V CAPTEUR PLUIE (AFF.TETE HAUTE/SORTI-VOIE),5
1831,2021-06-11,1,308.77,0.0,93110,ROSNY SOUS BOIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise clair,1
1832,2021-08-11,1,716.88,0.0,93290,TREMBLAY EN FRANCE,DIVERS,FORD (EU),PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (VEH.HYBRID(ESSENCE-ELECT)),7
1832,2021-08-11,1,416.67,100.0,93290,TREMBLAY EN FRANCE,DIVERS,DIVERS,4 PNEUS 255/55/18 BRIDG,7
1834,2022-01-27,1,50.0,100.0,93240,STAINS,DIVERS,DIVERS,8649LYP5RVZ VITRE MOBILE ARRIERE GAUCHE PRIVACY (NOIR) VOLKSWAGEN T-CROSS 19-,10
1834,2022-01-27,1,138.89,100.0,93240,STAINS,DIVERS,DIVERS,2 PNEUS 275/35/19 OVATION,10
1835,2022-07-14,1,28.47,100.0,95410,GROSLAY,DIVERS,DIVERS,2 CACHE RETRO ,6
1836,2022-11-03,1,435.51,0.0,93000,BOBIGNY,DIVERS,RENAULT,PARE-BRISE V CAPTEUR PLUIE (EQUI.CAMERA(AIDE CONDUCT)),5
1837,2023-02-21,1,513.04,0.0,93240,STAINS,DIVERS,PILKINGTON (EUROCODE),Pare-brise,4
1837,2023-02-21,1,27.5,100.0,93240,STAINS,DIVERS,DIVERS,VITRE MOBILE ARRIERE DROIT VERT W212 BERLINE 09-15  5371RGSS4RD,4
1839,2023-09-11,1,881.07,0.0,92500,RUEIL MALMAISON,DIVERS,TOYOTA,OPTIQUE TRIPLE G (FULL LED),10
1839,2023-09-11,1,213.36,0.0,92500,RUEIL MALMAISON,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,10
1842,2018-09-28,5,509.57,0.0,50110,TOURLAVILLE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,3
1842,2018-09-28,1,647.5,0.0,50110,TOURLAVILLE,DIVERS,OPEL,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (REFLECHISSANT),3
1843,2018-12-13,1,108.33,100.0,94500,CHAMPIGNY SUR MARNE,DIVERS,DIVERS,LUNETTE RENAULT CAPTUR 7293BGSR,2
1845,2019-06-22,1,55.56,100.0,92330,SCEAUX,DIVERS,DIVERS,MAIN D'OEUVRE PLAQUETTE ARRIER ,9
1845,2019-06-22,1,97.22,100.0,92330,SCEAUX,DIVERS,DIVERS,2 PNEUS POUR IVECO,9
1846,2019-09-24,1,29.17,100.0,95270,SEUGY,DIVERS,DIVERS,DEFLECTEUR AVANT DROIT VERT SPRINTER W910 18-,5
1846,2019-09-24,1,236.93,0.0,95270,SEUGY,DIVERS,MINI,PARE-BRISE V (EQUIP.ALARME/ELECTROCHROM),5
1847,2019-11-16,1,138.89,100.0,77390,GUIGNES,DIVERS,DIVERS,1 DEF CITROEN C4,8
1847,2019-11-16,1,131.94,100.0,77390,GUIGNES,DIVERS,DIVERS,2 PNEUS 235/50/17,8
1850,2020-05-11,1,29.17,100.0,93450,L ILE ST DENIS,DIVERS,DIVERS,Rotulle de direction AVD/AVG,1
1850,2020-05-11,1,21.67,100.0,93450,L ILE ST DENIS,DIVERS,DIVERS,VITRE MOBILE AVANT DROIT VERT PEUGEOT 308 5P /BK 07-13 6554RGS5FD,1
1852,2020-07-21,1,97.22,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,vitre avant droite,5
1852,2020-07-21,1,146.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 deflecteur AV DROITE,5
1853,2020-09-18,1,74.17,100.0,93700,DRANCY,DIVERS,DIVERS,REMPLACER PARE BRISE V DAF XF,2
1854,2021-03-15,1,391.52,0.0,93120,LA COURNEUVE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,0
1855,2021-06-11,1,156.38,100.0,93140,BONDY,DIVERS,DIVERS,7302AGAVZRENAULT MEGANE IV 5P/BRK,0
1856,2021-08-11,1,51.13,100.0,78120,RAMBOUILLET,DIVERS,DIVERS,ARMATURE ASSISE AR,1
1857,2021-11-09,1,237.5,100.0,93240,STAINS,DIVERS,DIVERS,PNEUS 13/22.5,3
1858,2022-01-27,1,325.5,0.0,92340,BOURG LA REINE,DIVERS,PILKINGTON,Pare-brise vert solar,2
1860,2022-11-03,1,80.62,0.0,75017,PARIS 17EME ARRONDISSEMENT,DIVERS,VOLKSWAGEN,JOINT PARE-BRISE,10
1861,2023-05-06,1,55.56,0.0,93230,ROMAINVILLE,DIVERS,DIVERS,3 PNEUS 195/75/16C,4
1862,2024-03-21,1,215.28,100.0,93290,TREMBLAY EN FRANCE,DIVERS,DIVERS,FORFAIT MAIN D'OEUVRE ,4
1863,2024-06-14,1,150.85,0.0,93000,BOBIGNY,DIVERS,MERCEDES,PARE-BRISE V,0
1865,2018-12-13,1,249.0,0.0,94500,CHAMPIGNY SUR MARNE,DIVERS,VOLKSWAGEN,LUNETTE V CHAUFFANTE (3EME FEU STOP),8
1865,2018-12-13,1,190.41,0.0,94500,CHAMPIGNY SUR MARNE,DIVERS,PILKINGTON (EUROCODE),Lunette AR teintée vert,8
1866,2019-04-30,1,84.07,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,1 VITRE AV CITROEN C3,5
1867,2019-06-24,1,90.28,100.0,93270,SEVRAN,DIVERS,DIVERS,2 PNEU 195/75/16 C,3
1868,2019-08-01,1,71.69,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,BMW,GLACE MOBILE V PTE AVD,8
1868,2019-08-01,1,245.9,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert,8
1869,2019-11-16,1,95.83,100.0,95190,GOUSSAINVILLE,DIVERS,DIVERS,JOINT CATERPILLAR,9
1869,2019-11-16,1,122.65,0.0,95190,GOUSSAINVILLE,DIVERS,CITROEN,LUNETTE V CHAUFFANTE,9
1871,2020-02-25,1,10.33,100.0,93140,BONDY,DIVERS,DIVERS,1 JOINT SPRINTER,4
1873,2020-07-22,1,134.95,0.0,95200,SARCELLES,DIVERS,PILKINGTON (EUROCODE),Glace de custode ARG verte,1
1873,2020-07-22,1,74.17,100.0,95200,SARCELLES,DIVERS,DIVERS,REMPLACER PARE BRISE V DAF XF,1
1874,2020-09-18,2,705.23,0.0,75017,PARIS 17EME ARRONDISSEMENT,DIVERS,LEXUS,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (CAMERA/AFF.TETE HAUTE),6
1875,2021-03-15,1,75.0,100.0,91630,AVRAINVILLE,DIVERS,DIVERS,CUSTODE ARRIERE DROIT PRIVACY (NOIR) CLASSE V W447 14-  5382RYPM5RQOW1,0
1877,2021-11-09,1,256.94,100.0,92500,RUEIL MALMAISON,DIVERS,DIVERS,4 PNEUS,8
1877,2021-11-09,1,55.56,100.0,92500,RUEIL MALMAISON,DIVERS,DIVERS,CAPTEUR ABS AVD ,8
1878,2022-04-28,1,75.0,100.0,93240,STAINS,DIVERS,DIVERS,COIN DE PC ARRD DROIT TRAFIC 3,2
1879,2022-07-14,4,466.4,0.0,78450,VILLEPREUX,DIVERS,PILKINGTON,Pare-brise vert,9
1880,2023-02-21,1,43.02,0.0,92700,COLOMBES,DIVERS,CITROEN,KIT COLLAGE RAPIDE PARE-BRISE,8
1880,2023-02-21,1,408.33,0.0,92700,COLOMBES,DIVERS,PEUGEOT,PARE-BRISE V CHAUFFANT CAPTEUR PLUIE (ACOUSTIQUE),8
1882,2023-07-17,1,447.4,0.0,93240,STAINS,DIVERS,FORD (EU),PARE-BRISE V CHAUFFANT (YC JOINT/INTERMITTENT),8
1882,2023-07-17,1,13.89,100.0,93240,STAINS,DIVERS,DIVERS,1/2 HUILE 5W30 ELF,8
1885,2024-03-21,1,375.0,100.0,93200,ST DENIS,DIVERS,DIVERS,4 PNEUS GOODYEAR,5
1885,2024-03-21,1,20.83,100.0,93200,ST DENIS,DIVERS,DIVERS,CUSTODE OUVRANT(E) ARRIERE DROIT VERT CITROEN SAXO 3P 96-03 2723RGNH3RQ,5
1886,2018-04-27,1,305.22,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,FORD (EU),PARE-BRISE V (YC JOINT),6
1887,2018-09-28,1,20.75,100.0,95200,SARCELLES,DIVERS,DIVERS,DEFLECTEUR ARD VW PASSAT 8584RGSS4RV,2
1887,2018-09-28,1,222.22,0.0,95200,SARCELLES,DIVERS,DIVERS,4 DEFLECTEUR BERLIN CITROEN,2
1889,2019-02-21,1,304.32,0.0,95200,SARCELLES,DIVERS,PILKINGTON,Pare-brise vert dégradé gris,4
1889,2019-02-21,1,223.92,0.0,95200,SARCELLES,DIVERS,AGC,Kit PB Clair + accessoires,4
1890,2019-04-30,1,207.06,0.0,75012,PARIS 12EME ARRONDISSEMENT,DIVERS,MERCEDES,PARE-BRISE,4
1890,2019-04-30,1,76.39,100.0,75012,PARIS 12EME ARRONDISSEMENT,DIVERS,DIVERS,2 pneus dayton ,4
1891,2019-06-24,1,556.08,0.0,93240,STAINS,DIVERS,PILKINGTON (EUROCODE),Pare-brise clair dégradé bleu,7
1891,2019-06-24,1,200.18,0.0,93240,STAINS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,7
1894,2020-01-06,1,65.83,100.0,77230,VILLENEUVE SOUS DAMMARTIN,DIVERS,DIVERS,VITRE AVD RENAULT T 7294RGNL2FD,4
1898,2021-06-11,1,24.17,100.0,60190,REMY,DIVERS,DIVERS,filtre a air,3
1898,2021-06-11,1,83.33,100.0,60190,REMY,DIVERS,DIVERS,deflecteur  AVD,3
1899,2021-11-10,1,144.42,0.0,95390,ST PRIX,DIVERS,AGC,Pare-brise vert,3
1899,2021-11-10,1,382.0,0.0,95390,ST PRIX,DIVERS,PILKINGTON,Pare-brise vert,3
1900,2022-01-27,1,45.14,100.0,75013,PARIS 13EME ARRONDISSEMENT,DIVERS,DIVERS,2 plaquettes arr,4
1900,2022-01-27,1,222.22,100.0,75013,PARIS 13EME ARRONDISSEMENT,DIVERS,DIVERS,4 PNEUS 195/65/15,4
1902,2022-07-15,1,75.0,100.0,92390,VILLENEUVE LA GARENNE,DIVERS,DIVERS,LUNETTE VERT OPEL AGILA00-08 6291BGSVW,4
1902,2022-07-15,1,277.78,100.0,92390,VILLENEUVE LA GARENNE,DIVERS,DIVERS,4 PNEUS BRIDGESTONE 225/45/17  91YTRZT005,4
1905,2023-05-08,1,20.83,100.0,94320,THIAIS,DIVERS,DIVERS,VITRE MOBILE ARRIERE DROIT VERT C4 PICASSO 1 7 PL 06-13  2735RGSM5RDW1J,9
1907,2023-11-28,1,208.54,100.0,93700,DRANCY,DIVERS,DIVERS,TRAVERSE DE PARE CHOC AVANT REEMPLOI,6
1910,2018-09-29,1,82.5,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,COIN DE PC  ARR DROIT TRAFIC 3,10
1911,2018-12-13,1,133.33,100.0,75019,PARIS 19EME ARRONDISSEMENT,DIVERS,DIVERS,PARE-BRISE VERT BANDEAU BLEU SPRINTER W906 CAPTEUR DE PLUIE CAMERA 06-18 5439AGSBLCM1P,5
1911,2018-12-13,1,332.5,0.0,75019,PARIS 19EME ARRONDISSEMENT,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE RETRO INT),5
1912,2019-02-22,1,26.67,100.0,93200,ST DENIS,DIVERS,DIVERS,DEFLECTEUR ARRIERE GAUCHE VERT FONCE CLIO III 5P 05-14  7262LGDH5RV,9
1914,2019-08-02,1,417.72,0.0,93300,AUBERVILLIERS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,1
1915,2019-11-18,1,222.15,0.0,93100,MONTREUIL,DIVERS,FORD (EU),LUNETTE V CHAUFFANTE (SANS ESS-GLACE/SURTEINTEE),0
1918,2020-06-13,1,41.67,100.0,94000,CRETEIL,DIVERS,DIVERS,main d'euvre,0
1918,2020-06-13,1,106.67,100.0,94000,CRETEIL,DIVERS,DIVERS,PARE BRISE TOYOTA PRIUS 8324AGN,0
1919,2020-09-18,1,90.28,100.0,77420,CHAMPS SUR MARNE,DIVERS,DIVERS,PARE-BRISE PEUGEOT 208 SIMPLE ,9
1920,2020-12-28,1,302.25,0.0,94500,CHAMPIGNY SUR MARNE,DIVERS,PILKINGTON,Pare-brise vert,2
1920,2020-12-28,1,190.99,0.0,94500,CHAMPIGNY SUR MARNE,DIVERS,SMART,PARE-BRISE V CAPTEUR PLUIE,2
1921,2021-03-18,1,2.09,100.0,93200,ST DENIS,DIVERS,DIVERS,PASSAGE OUTIL DIAGNO,4
1922,2021-06-14,1,161.08,0.0,95140,GARGES LES GONESSE,DIVERS,PILKINGTON,Pare-brise vert,1
1922,2021-06-14,1,55.56,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,main d'euvre montage demareure ,1
1923,2021-08-12,1,41.67,100.0,93240,STAINS,DIVERS,DIVERS,1 paralellisme,9
1923,2021-08-12,1,257.44,0.0,93240,STAINS,DIVERS,VOLKSWAGEN,PARE-BRISE V (AVEC REGARD VIN),9
1924,2021-11-10,1,231.22,0.0,93100,MONTREUIL,DIVERS,PEUGEOT,PARE-BRISE V CAPTEUR PLUIE (YC ENJOLIVEURS ET CALES),5
1928,2023-05-08,1,432.59,0.0,95140,GARGES LES GONESSE,DIVERS,PILKINGTON,Pare-brise vert,2
1929,2023-07-17,1,49.72,0.0,93250,VILLEMOMBLE,DIVERS,FORD (EU),ENJOLIVEUR SUP PARE-BRISE,9
1929,2023-07-17,1,21.38,0.0,93250,VILLEMOMBLE,DIVERS,BMW,JOINT PARE-BRISE,9
1931,2018-04-27,1,73.38,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,HYUNDAI,JOINT PARE-BRISE,7
1932,2018-06-30,1,70.83,0.0,95200,SARCELLES,DIVERS,DIVERS,VITRAGE AVANT SCENIC II CAPTEUR,2
1935,2019-04-30,1,194.44,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,DISQUE ET PLAQUETTE ARRIERE,0
1936,2019-06-24,1,79.17,100.0,94360,BRY SUR MARNE,DIVERS,DIVERS,1 VITRAGE AVANT CITROEN JUMPY II,9
1936,2019-06-24,1,9.18,0.0,94360,BRY SUR MARNE,DIVERS,LAND ROVER,ENJOLIVEUR SUP PARE-BRISE,9
1938,2019-11-18,1,267.97,0.0,93100,MONTREUIL,DIVERS,BMW,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE,3
1938,2019-11-18,1,12.88,0.0,93100,MONTREUIL,DIVERS,OPEL,ENJOLIVEUR SUP PARE-BRISE,3
1940,2020-06-13,1,27.0,0.0,45200,MONTARGIS,DIVERS,DIVERS,JOINT PARE BRISE MAN,2
1940,2020-06-13,1,111.11,100.0,45200,MONTARGIS,DIVERS,DIVERS,2 pneus 215/70/15c,2
1941,2020-07-22,1,566.67,100.0,93240,STAINS,DIVERS,DIVERS,DISTRIBUTION ,1
1941,2020-07-22,1,250.0,100.0,93240,STAINS,DIVERS,DIVERS,CHANGEMENT LUNETTE ARRIER OPEL CORSA PLUS MAIN D'OEUVRE,1
1943,2020-12-28,1,60.22,100.0,93700,DRANCY,DIVERS,DIVERS,ECRAN AILE ARD,7
1944,2022-04-28,1,104.17,100.0,92200,NEUILLY SUR SEINE,DIVERS,DIVERS,plaquettes av plus temoin,9
1944,2022-04-28,1,43.33,100.0,92200,NEUILLY SUR SEINE,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT ISUZU D MAX DB CAB 03-12  6304LGNP4FDW,9
1948,2023-11-29,1,312.5,100.0,93200,ST DENIS,DIVERS,DIVERS,1 radiateur ,6
1950,2024-06-17,1,348.6,0.0,92600,ASNIERES SUR SEINE,DIVERS,MERCEDES,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (AVERTISS.SORTIE-VOIE),8
1950,2024-06-17,1,83.33,100.0,92600,ASNIERES SUR SEINE,DIVERS,DIVERS,PARE-BRISE VERT BERLINGO 3/RIFTER/COMBO 18-  2763AGSVZ,8
1951,2018-06-30,1,69.44,100.0,93240,STAINS,DIVERS,DIVERS,PAIEMENT DE LA FRANCHISE ,8
1951,2018-06-30,1,69.44,100.0,93240,STAINS,DIVERS,DIVERS,2 pneus 195/55/15,8
1952,2018-09-29,1,26.67,100.0,93200,ST DENIS,DIVERS,DIVERS,VITRE MOBILE ARD AUDI A5 8633RGSE5RD,3
1954,2019-04-30,1,8.33,100.0,93300,AUBERVILLIERS,DIVERS,DIVERS,ENJOLIVEUR U PARE-BRISE RENAULT KANGOO 98-02,7
1956,2020-01-06,1,8.71,0.0,95190,GOUSSAINVILLE,DIVERS,TOYOTA,JOINT PARE-BRISE SUP,0
1957,2020-02-26,1,575.0,100.0,75019,PARIS 19EME ARRONDISSEMENT,DIVERS,DIVERS,POSE PARE BRISE MAN AUTO CAR,2
1957,2020-02-26,1,376.83,0.0,75019,PARIS 19EME ARRONDISSEMENT,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE (YC EMBASE/AVEC REGARD VIN),2
1959,2020-07-22,1,397.48,0.0,92000,NANTERRE,DIVERS,MERCEDES,PARE-BRISE V CAPTEUR PLUIE (EQUIP.CAMERA),2
1960,2020-12-29,1,55.56,0.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,DIVERS,1 PNEU +MONTAGE VEHICULE DG-533-QL,6
1960,2020-12-29,1,49.17,100.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,DIVERS,VITRE MOBILE AVD CLIO IV 2790RGSH5FVW,6
1961,2021-03-18,1,40.0,100.0,93500,PANTIN,DIVERS,DIVERS,VITRE MOBILE ARRIERE DROIT VERT MEGANE 3 5P 08-15  7279RGNH5RDW,2
1961,2021-03-18,1,90.28,100.0,93500,PANTIN,DIVERS,DIVERS,VITRE CITROEN C3 1,2
1964,2022-07-16,1,82.5,100.0,85000,LA ROCHE SUR YON,DIVERS,DIVERS,PARE BRISE SEAT LEON 7613AGSBLMVZ1B,10
1966,2023-09-12,1,114.44,0.0,93140,BONDY,DIVERS,IVECO,JOINT PARE-BRISE (POUR 40-8 ET 40-10),4
1968,2024-03-21,1,25.56,0.0,93270,SEVRAN,DIVERS,HONDA,ENJOLIVEUR SUP PARE-BRISE,0
1969,2024-06-17,1,177.31,100.0,93170,BAGNOLET,DIVERS,DIVERS,PARE BRISE MASTER II +MO,2
